timestamp_sec,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_x,quat_y,quat_z,quat_w
132.24195,0.003667,0.093253,-0.132245,-0.123631,0.336698,9.752939,0.012745,0.004025,-0.654238,0.756171
132.254808,0.008413,0.079921,-0.124735,-0.123941,0.337304,9.783512,0.013038,0.00433,-0.654726,0.755741
132.261886,0.030521,0.064978,-0.124728,-0.106232,0.32272,9.797428,0.013313,0.004563,-0.655178,0.755344
132.274645,0.061099,0.050634,-0.133384,-0.089137,0.303058,9.817946,0.013624,0.004667,-0.655631,0.754944
132.283818,0.082118,0.035525,-0.13516,-0.086471,0.281666,9.821124,0.014017,0.004629,-0.656116,0.754516
132.294686,0.083618,0.02233,-0.12574,-0.069571,0.281841,9.805746,0.014454,0.004479,-0.656604,0.754083
132.301899,0.078661,0.014477,-0.117283,-0.067989,0.281234,9.771136,0.01486,0.00427,-0.657061,0.753679
132.314969,0.094803,0.011817,-0.118938,-0.078112,0.285667,9.725895,0.015227,0.00404,-0.657494,0.753295
132.321887,0.117901,0.007029,-0.117232,-0.074975,0.308517,9.679746,0.015635,0.003755,-0.657924,0.752913
132.334635,0.124988,0.003059,-0.103658,-0.077568,0.32073,9.631246,0.016104,0.003387,-0.658345,0.752536
132.341904,0.123961,0.003272,-0.092553,-0.089351,0.324291,9.574394,0.016586,0.002986,-0.65872,0.752199
132.354807,0.13528,-0.000303,-0.091087,-0.092239,0.338776,9.519395,0.017063,0.002585,-0.659063,0.75189
132.361884,0.17366,-0.002883,-0.091442,-0.094717,0.329181,9.474607,0.017575,0.002135,-0.659391,0.751592
132.374646,0.220257,-0.001185,-0.093158,-0.097411,0.326393,9.445314,0.018217,0.001556,-0.659722,0.751288
132.381886,0.255398,0.002528,-0.087824,-0.104842,0.315552,9.419549,0.019035,0.000831,-0.660064,0.750967
132.397389,0.270127,0.010263,-0.071808,-0.101406,0.306927,9.402163,0.019994,5e-06,-0.660377,0.750668
132.40189,0.285418,0.02507,-0.058962,-0.094649,0.294047,9.386437,0.021044,-0.000849,-0.660631,0.750416
132.414967,0.314629,0.044505,-0.059582,-0.086366,0.278979,9.380399,0.022206,-0.001706,-0.660836,0.7502
132.421958,0.370779,0.065715,-0.065786,-0.055399,0.292259,9.39173,0.023551,-0.002596,-0.661049,0.749968
132.4348,0.438712,0.087568,-0.065248,-0.053082,0.292344,9.398075,0.025175,-0.003591,-0.661265,0.749722
132.441935,0.494015,0.10557,-0.056306,-0.047758,0.301031,9.409906,0.027116,-0.004724,-0.661471,0.749466
132.454628,0.532961,0.118827,-0.039769,-0.039195,0.289456,9.408369,0.02932,-0.005972,-0.66165,0.749216
132.46189,0.562789,0.129608,-0.021758,-0.046606,0.286968,9.416345,0.031713,-0.007302,-0.661746,0.749022
132.474638,0.594598,0.136933,-0.015903,-0.029663,0.319466,9.427743,0.034257,-0.008697,-0.661769,0.748874
132.481889,0.635883,0.139347,-0.019634,-0.033918,0.305004,9.413688,0.036954,-0.010172,-0.661761,0.748734
132.4947,0.67638,0.142412,-0.023029,-0.040022,0.304399,9.417473,0.039821,-0.01177,-0.661755,0.748569
132.501887,0.695988,0.145749,-0.017664,-0.050905,0.300417,9.428369,0.042844,-0.013487,-0.661748,0.748379
132.515058,0.682952,0.144389,-0.00786,-0.060644,0.307921,9.437679,0.045945,-0.015256,-0.661712,0.748193
132.521885,0.641928,0.140504,0.002365,-0.065658,0.306434,9.450265,0.048992,-0.016989,-0.661669,0.748001
132.534721,0.587797,0.13578,0.01043,-0.075154,0.305737,9.461266,0.051872,-0.018601,-0.661548,0.747875
132.541886,0.536944,0.12973,0.016016,-0.055701,0.313838,9.466054,0.054533,-0.020053,-0.661398,0.747781
132.554641,0.497983,0.12163,0.017019,-0.057486,0.322596,9.478916,0.056983,-0.021362,-0.661251,0.747692
132.561888,0.468232,0.110773,0.015307,-0.041908,0.337559,9.505682,0.059257,-0.022569,-0.661081,0.747631
132.574669,0.447787,0.103389,0.013672,-0.032621,0.354835,9.52538,0.06139,-0.023719,-0.660918,0.747567
132.581877,0.423209,0.095592,0.017843,-0.039054,0.33522,9.552978,0.063424,-0.024832,-0.660761,0.747499
132.594644,0.39105,0.086652,0.029753,-0.03213,0.349003,9.601486,0.065344,-0.0259,-0.660615,0.747427
132.602025,0.353741,0.077464,0.045458,-0.041668,0.333136,9.635867,0.067118,-0.026901,-0.660404,0.747421
132.615009,0.316274,0.070587,0.054116,-0.028683,0.344319,9.674299,0.068722,-0.02782,-0.660143,0.747473
132.621942,0.286566,0.062634,0.054967,-0.045353,0.327133,9.695605,0.070162,-0.028646,-0.65987,0.747548
132.634806,0.269938,0.050516,0.051018,-0.031051,0.329849,9.723605,0.071459,-0.029399,-0.659583,0.747649
132.641898,0.262766,0.039957,0.046606,-0.033168,0.326546,9.754165,0.072647,-0.030131,-0.659315,0.747742
132.654638,0.262587,0.031143,0.042724,-0.001512,0.330378,9.794934,0.07377,-0.030874,-0.659082,0.747807
132.661892,0.262586,0.023922,0.039309,0.008778,0.323161,9.835025,0.07486,-0.03164,-0.658852,0.74787
132.674684,0.254705,0.014749,0.040461,-0.010333,0.279055,9.879061,0.075922,-0.032432,-0.658635,0.74792
132.681923,0.232565,0.005776,0.046316,-0.002377,0.276506,9.954128,0.076917,-0.033232,-0.658417,0.747975
132.694632,0.197905,-0.002955,0.054668,-0.018256,0.271042,10.02315,0.077792,-0.034,-0.658199,0.748042
132.701891,0.155771,-0.008247,0.066359,-0.041488,0.248471,10.08701,0.078511,-0.034691,-0.657942,0.748161
132.71497,0.113686,-0.009858,0.075238,-0.039037,0.26131,10.158255,0.079056,-0.03527,-0.657653,0.74833
132.721808,0.083978,-0.009251,0.078781,-0.043399,0.272829,10.200431,0.079437,-0.035725,-0.657357,0.748529
132.734664,0.064522,-0.008931,0.07684,-0.055735,0.261169,10.213841,0.079705,-0.036078,-0.657035,0.748766
132.741943,0.052449,-0.011254,0.07167,-0.051053,0.271651,10.235701,0.079899,-0.036364,-0.656723,0.749005
132.754642,0.044834,-0.014689,0.068346,-0.056118,0.272584,10.251108,0.080036,-0.036613,-0.656433,0.749233
132.761796,0.039126,-0.01712,0.070092,-0.042251,0.292469,10.268764,0.080132,-0.036846,-0.656158,0.749452
132.774665,0.030714,-0.014609,0.076347,-0.02654,0.313185,10.271666,0.080198,-0.037071,-0.655877,0.749679
132.781945,0.01989,-0.013929,0.083786,-0.065391,0.286199,10.255796,0.08024,-0.037264,-0.655575,0.74993
132.794653,0.00608,-0.016454,0.091353,-0.068723,0.303872,10.252379,0.080245,-0.037424,-0.655238,0.750215
132.801888,-0.013305,-0.021223,0.095482,-0.080437,0.30125,10.243995,0.080191,-0.037556,-0.654884,0.750523
132.816096,-0.03752,-0.02287,0.097282,-0.078602,0.300623,10.232255,0.080053,-0.037646,-0.654519,0.750852
132.821947,-0.059775,-0.020641,0.097744,-0.090448,0.293656,10.204906,0.079825,-0.03767,-0.654151,0.751196
132.834804,-0.071657,-0.016433,0.095094,-0.109896,0.283935,10.186087,0.079528,-0.037618,-0.653784,0.751549
132.841932,-0.072332,-0.015562,0.091862,-0.120237,0.293802,10.164966,0.079202,-0.037516,-0.653427,0.7519
132.854801,-0.064543,-0.013846,0.089736,-0.126833,0.288177,10.148392,0.07888,-0.037408,-0.65308,0.75224
132.861887,-0.054771,-0.008713,0.090607,-0.137072,0.278476,10.134217,0.078593,-0.037317,-0.652746,0.752564
132.874702,-0.049192,-0.000268,0.09369,-0.131111,0.279447,10.139841,0.078358,-0.037236,-0.652398,0.752895
132.881882,-0.057725,0.005797,0.09756,-0.115906,0.265278,10.141776,0.078126,-0.037122,-0.652037,0.753237
132.89464,-0.077922,0.010044,0.10415,-0.109618,0.256524,10.141294,0.077842,-0.036937,-0.651666,0.753596
132.904101,-0.097295,0.010187,0.110565,-0.111638,0.267754,10.141041,0.077493,-0.036672,-0.65127,0.753988
132.914979,-0.107818,0.007446,0.113366,-0.104424,0.282531,10.139269,0.077069,-0.036341,-0.650853,0.754407
132.921879,-0.107893,0.001583,0.113652,-0.094188,0.279013,10.136554,0.076592,-0.035983,-0.650429,0.754839
132.934618,-0.101333,-0.003624,0.113738,-0.08819,0.279132,10.148938,0.076093,-0.03564,-0.649991,0.755282
132.941881,-0.094705,-0.007785,0.111748,-0.094161,0.290018,10.151229,0.075598,-0.035335,-0.649567,0.755711
132.954806,-0.097007,-0.013083,0.110308,-0.096915,0.322433,10.145417,0.075112,-0.035064,-0.649151,0.75613
132.961822,-0.117104,-0.01877,0.115142,-0.108731,0.336684,10.109137,0.074598,-0.034804,-0.64874,0.756545
132.974616,-0.147982,-0.022644,0.117861,-0.10809,0.351025,10.074393,0.073995,-0.034505,-0.648319,0.756978
132.981879,-0.177708,-0.026532,0.114906,-0.118542,0.346573,10.04493,0.073264,-0.034126,-0.647895,0.75743
132.994636,-0.183611,-0.03119,0.110767,-0.139037,0.340415,10.020204,0.072418,-0.033671,-0.647474,0.757891
133.00188,-0.17611,-0.032719,0.111205,-0.161322,0.340869,9.989778,0.071536,-0.033213,-0.647081,0.758331
133.014974,-0.173486,-0.028342,0.114703,-0.181729,0.332194,9.959517,0.070676,-0.032783,-0.646685,0.758768
133.022027,-0.17411,-0.01776,0.116059,-0.189837,0.328883,9.926633,0.069839,-0.032347,-0.646274,0.759214
133.034803,-0.162664,-0.007532,0.111247,-0.189685,0.327108,9.894278,0.069037,-0.031876,-0.645849,0.759669
133.041803,-0.140588,-0.002322,0.097969,-0.175289,0.326981,9.876115,0.068307,-0.031401,-0.645443,0.7601
133.054668,-0.118675,-0.000439,0.08951,-0.15813,0.325885,9.867708,0.067676,-0.03097,-0.645076,0.760485
133.061876,-0.115447,0.000493,0.090846,-0.151624,0.314252,9.875333,0.067129,-0.030594,-0.644732,0.760841
133.074619,-0.127849,0.007228,0.096278,-0.145556,0.300621,9.896979,0.066599,-0.030224,-0.644386,0.761195
133.081798,-0.137738,0.012034,0.096314,-0.141807,0.302174,9.937851,0.066005,-0.029771,-0.644025,0.76157
133.094746,-0.129336,0.010931,0.089609,-0.141981,0.29953,9.98026,0.065352,-0.029248,-0.643662,0.761953
133.101813,-0.109795,0.007816,0.080693,-0.138799,0.298213,10.025432,0.064728,-0.02875,-0.643327,0.762309
133.115004,-0.096019,0.002418,0.077504,-0.133891,0.288025,10.07652,0.064165,-0.028319,-0.643021,0.76263
133.121948,-0.099845,-0.003344,0.084221,-0.131357,0.289371,10.125292,0.063637,-0.027949,-0.642726,0.762937
133.134742,-0.122294,-0.008058,0.089558,-0.142644,0.287074,10.16327,0.063075,-0.027587,-0.642409,0.763263
133.141809,-0.140045,-0.01466,0.086644,-0.157037,0.286631,10.184999,0.062418,-0.02718,-0.642079,0.763609
133.154615,-0.145501,-0.021342,0.076435,-0.158907,0.293664,10.20219,0.061673,-0.026738,-0.641765,0.76395
133.162492,-0.143572,-0.025161,0.068443,-0.167978,0.290115,10.214739,0.060886,-0.026299,-0.641482,0.764266
133.17462,-0.153516,-0.026797,0.067995,-0.167654,0.293344,10.228065,0.060087,-0.025872,-0.641236,0.76455
133.181873,-0.175723,-0.019011,0.073436,-0.163106,0.300984,10.241935,0.059247,-0.025417,-0.640993,0.764835
133.198059,-0.197245,-0.007382,0.076474,-0.142041,0.316829,10.258413,0.058347,-0.024868,-0.64073,0.765142
133.201882,-0.205866,-0.00091,0.071335,-0.121856,0.330514,10.264839,0.057404,-0.024214,-0.640456,0.765464
133.21498,-0.205936,-0.000445,0.060052,-0.099555,0.353352,10.268658,0.056451,-0.023508,-0.640199,0.765771
133.221906,-0.202351,-0.00424,0.048915,-0.076184,0.358745,10.257298,0.055505,-0.0228,-0.639982,0.766043
133.23481,-0.214596,-0.011514,0.045364,-0.051657,0.360719,10.252954,0.054558,-0.022115,-0.639806,0.766278
133.241808,-0.244987,-0.017831,0.047481,-0.037591,0.371412,10.25172,0.053546,-0.021418,-0.639646,0.766503
133.254612,-0.282289,-0.023544,0.0522,-0.056162,0.379675,10.252816,0.052399,-0.020653,-0.639481,0.766741
133.261886,-0.305199,-0.028876,0.051999,-0.075291,0.397479,10.263607,0.051097,-0.019796,-0.639303,0.767
133.274573,-0.307493,-0.036066,0.047402,-0.095275,0.398078,10.285958,0.049688,-0.018886,-0.639128,0.767261
133.281804,-0.294628,-0.042596,0.043356,-0.103828,0.410014,10.323558,0.048237,-0.017978,-0.638972,0.767506
133.29464,-0.289925,-0.044268,0.043882,-0.121767,0.384423,10.359049,0.046799,-0.017114,-0.63883,0.767733
133.301802,-0.293169,-0.037932,0.048298,-0.128304,0.359778,10.399245,0.045372,-0.016267,-0.638675,0.767965
133.314943,-0.301289,-0.028228,0.046265,-0.130466,0.341795,10.433205,0.043951,-0.015386,-0.638513,0.768201
133.321808,-0.303294,-0.02022,0.034483,-0.118742,0.338538,10.476182,0.042531,-0.014444,-0.638356,0.768429
133.334618,-0.297294,-0.013394,0.018303,-0.117299,0.348084,10.501113,0.041131,-0.013462,-0.638239,0.768621
133.341795,-0.294059,-0.006827,0.005868,-0.120296,0.36208,10.502639,0.039775,-0.012468,-0.63818,0.768758
133.354539,-0.311102,-0.002164,0.002719,-0.129363,0.364996,10.504478,0.03845,-0.011455,-0.638165,0.768854
133.361806,-0.344623,0.000916,0.008261,-0.129246,0.369665,10.5038,0.037077,-0.010371,-0.63816,0.768941
133.374587,-0.382527,0.001245,0.012905,-0.133535,0.361328,10.490133,0.035588,-0.009174,-0.638133,0.769048
133.381803,-0.404362,-0.001783,0.00995,-0.131345,0.369204,10.463368,0.03396,-0.00786,-0.638091,0.769171
133.394638,-0.400049,-0.006321,0.000955,-0.118797,0.385925,10.441215,0.032245,-0.006493,-0.638058,0.769285
133.401808,-0.38533,-0.010969,-0.005898,-0.104483,0.400477,10.404825,0.030531,-0.005154,-0.638056,0.769367
133.41497,-0.382249,-0.015261,-0.007506,-0.092868,0.398427,10.368377,0.028856,-0.003878,-0.638075,0.769424
133.42189,-0.39032,-0.013899,-0.006917,-0.069495,0.393988,10.34233,0.027183,-0.002631,-0.638098,0.76947
133.434659,-0.383855,-0.008357,-0.008381,-0.048722,0.400888,10.323159,0.025493,-0.001361,-0.63812,0.769513
133.441807,-0.351945,-0.002151,-0.014087,-0.034395,0.400681,10.293955,0.02385,-9.7e-05,-0.638143,0.769549
133.454612,-0.314063,0.005148,-0.016856,-0.027148,0.40831,10.265312,0.022348,0.00109,-0.638182,0.76956
133.461885,-0.290595,0.017241,-0.013525,-0.034223,0.41548,10.238481,0.021011,0.002192,-0.638229,0.769557
133.474632,-0.272527,0.027854,-0.014124,-0.035103,0.426759,10.218552,0.019802,0.003264,-0.638274,0.769548
133.482616,-0.248799,0.0304,-0.023713,-0.040997,0.444373,10.19316,0.018771,0.004282,-0.638309,0.769539
133.494607,-0.229677,0.028191,-0.033837,-0.0547,0.45491,10.155231,0.017909,0.005205,-0.638378,0.769497
133.501794,-0.234517,0.026866,-0.031557,-0.062128,0.46208,10.119678,0.017102,0.006071,-0.638486,0.76942
133.514985,-0.25437,0.029524,-0.024061,-0.057616,0.475244,10.105358,0.01627,0.006952,-0.638582,0.769351
133.521871,-0.255369,0.031396,-0.022268,-0.052682,0.479874,10.08705,0.015375,0.007899,-0.63865,0.769303
133.534604,-0.230764,0.030119,-0.02517,-0.050971,0.48827,10.065712,0.014485,0.008854,-0.638709,0.769261
133.54188,-0.209695,0.026576,-0.023056,-0.053605,0.494405,10.045934,0.013678,0.009728,-0.638789,0.769199
133.554615,-0.201033,0.022834,-0.021506,-0.051843,0.497565,10.025175,0.012945,0.010521,-0.638849,0.769151
133.561886,-0.184948,0.015297,-0.03047,-0.055729,0.501787,10.000927,0.012243,0.011259,-0.638905,0.769105
133.574619,-0.161535,0.002817,-0.042961,-0.079314,0.495928,9.987395,0.011583,0.011911,-0.639005,0.769023
133.581887,-0.154357,-0.008304,-0.041785,-0.071895,0.498016,9.984532,0.010972,0.012445,-0.639139,0.768912
133.594609,-0.16349,-0.010638,-0.033823,-0.06804,0.480249,9.984563,0.010356,0.012912,-0.639271,0.768803
133.601806,-0.160141,-0.011782,-0.031374,-0.057856,0.469766,9.982511,0.009705,0.013391,-0.639385,0.768709
133.614988,-0.140527,-0.016542,-0.032769,-0.042429,0.453175,9.976897,0.009063,0.013855,-0.639481,0.768629
133.621917,-0.139063,-0.023705,-0.032061,-0.033235,0.437749,9.968982,0.008469,0.01425,-0.639582,0.768544
133.63481,-0.16058,-0.025187,-0.031387,-0.034788,0.415025,9.96299,0.007855,0.014621,-0.639682,0.768461
133.641916,-0.174263,-0.024696,-0.03691,-0.047728,0.388697,9.942931,0.007156,0.015053,-0.639784,0.768374
133.654797,-0.165911,-0.028793,-0.043126,-0.073285,0.374296,9.926411,0.006404,0.015529,-0.639899,0.768275
133.661811,-0.164806,-0.03262,-0.040692,-0.097498,0.372665,9.915204,0.005661,0.015972,-0.640035,0.768159
133.674568,-0.186053,-0.034811,-0.03469,-0.101488,0.388469,9.909448,0.004908,0.016396,-0.640176,0.768038
133.682361,-0.196198,-0.033491,-0.036477,-0.085178,0.424854,9.908142,0.004082,0.016868,-0.640281,0.767945
133.694634,-0.203801,-0.033707,-0.035138,-0.064426,0.454266,9.909457,0.003145,0.017393,-0.640388,0.767848
133.701801,-0.21814,-0.030465,-0.02744,-0.042652,0.46274,9.902742,0.002184,0.017939,-0.640487,0.767756
133.715072,-0.22183,-0.032837,-0.029567,-0.034711,0.455033,9.890553,0.001184,0.018533,-0.640573,0.767673
133.721878,-0.209312,-0.038242,-0.04107,-0.043206,0.437283,9.87425,0.000163,0.019135,-0.640653,0.767592
133.734667,-0.208342,-0.044591,-0.042585,-0.064713,0.426237,9.857825,-0.000844,0.019691,-0.640773,0.767478
133.741806,-0.219197,-0.050778,-0.031676,-0.081671,0.410156,9.843377,-0.001874,0.020227,-0.640908,0.767349
133.754629,-0.217476,-0.054123,-0.02294,-0.087218,0.4199,9.832415,-0.002963,0.020776,-0.640992,0.76726
133.761809,-0.198512,-0.058229,-0.023711,-0.079084,0.432582,9.830994,-0.004056,0.021307,-0.641045,0.767197
133.774592,-0.196446,-0.061984,-0.026613,-0.075982,0.435607,9.832031,-0.005098,0.021766,-0.641108,0.767125
133.781886,-0.212229,-0.061743,-0.030611,-0.087464,0.424496,9.824685,-0.006136,0.022199,-0.641171,0.767052
133.794642,-0.216839,-0.05969,-0.037889,-0.096602,0.421477,9.823269,-0.007218,0.022666,-0.641248,0.766965
133.802001,-0.201067,-0.058761,-0.042645,-0.091762,0.431182,9.821838,-0.0083,0.023142,-0.641349,0.766855
133.814987,-0.195515,-0.057229,-0.036536,-0.077784,0.451616,9.82837,-0.009322,0.023572,-0.64147,0.766729
133.821908,-0.20067,-0.053997,-0.029783,-0.057782,0.457845,9.84541,-0.010316,0.02399,-0.641568,0.766622
133.834838,-0.192089,-0.05104,-0.03194,-0.04668,0.455674,9.857102,-0.01132,0.024439,-0.641641,0.766532
133.841802,-0.16587,-0.052633,-0.039936,-0.048013,0.448338,9.843637,-0.012294,0.024881,-0.641728,0.76643
133.854594,-0.157357,-0.054779,-0.039368,-0.061447,0.444961,9.82228,-0.013195,0.025256,-0.641839,0.76631
133.861808,-0.158589,-0.054945,-0.035202,-0.080484,0.422314,9.799823,-0.014074,0.025601,-0.641951,0.766189
133.874576,-0.144368,-0.057152,-0.039608,-0.102297,0.41657,9.771961,-0.014955,0.025946,-0.642048,0.766079
133.881791,-0.131851,-0.059312,-0.044746,-0.100644,0.410008,9.739988,-0.015752,0.026206,-0.642176,0.765947
133.894643,-0.137467,-0.055747,-0.03988,-0.091453,0.408732,9.711464,-0.016466,0.02638,-0.642306,0.765817
133.901882,-0.13649,-0.049062,-0.03641,-0.073615,0.425006,9.682143,-0.017173,0.026567,-0.642421,0.765699
133.915056,-0.118791,-0.04196,-0.039757,-0.065152,0.457396,9.663457,-0.017841,0.026763,-0.64253,0.765586
133.921803,-0.117373,-0.038766,-0.043277,-0.048391,0.495207,9.639053,-0.018423,0.026929,-0.642646,0.765468
133.936216,-0.126485,-0.033872,-0.047172,-0.029682,0.525243,9.617767,-0.018987,0.027103,-0.642777,0.765338
133.941814,-0.111638,-0.032647,-0.049571,-0.020567,0.550561,9.594763,-0.019571,0.027326,-0.642933,0.765185
133.954585,-0.089133,-0.032294,-0.043574,-0.027313,0.562186,9.571196,-0.020116,0.027526,-0.643087,0.765034
133.961994,-0.070836,-0.027263,-0.034998,-0.029007,0.562228,9.546303,-0.020588,0.027674,-0.643223,0.764902
133.974667,-0.010402,-0.022597,-0.039152,-0.029356,0.537696,9.5203,-0.020967,0.027775,-0.643333,0.764795
133.981801,0.094739,-0.015261,-0.046297,-0.041488,0.49637,9.490343,-0.021096,0.027699,-0.643486,0.764666
133.99459,0.216198,0.001977,-0.045718,-0.043844,0.476096,9.474014,-0.020799,0.027311,-0.643656,0.764544
134.001885,0.353342,0.022139,-0.046431,-0.05651,0.450027,9.456213,-0.019968,0.02658,-0.643845,0.764433
134.014973,0.463227,0.0408,-0.046861,-0.049258,0.436676,9.444934,-0.01855,0.025482,-0.644082,0.764307
134.021885,0.535811,0.058201,-0.047383,-0.040399,0.444886,9.443365,-0.016648,0.024097,-0.644305,0.764208
134.034807,0.583572,0.065585,-0.053443,-0.039975,0.456895,9.431478,-0.014413,0.022539,-0.644538,0.764104
134.041878,0.571425,0.065903,-0.053367,-0.040495,0.494077,9.408192,-0.01199,0.020876,-0.644827,0.763949
134.054482,0.527686,0.063808,-0.051501,-0.051195,0.534621,9.377296,-0.009617,0.019259,-0.645076,0.763815
134.061814,0.487117,0.060193,-0.049559,-0.055989,0.557042,9.333495,-0.007421,0.017785,-0.645309,0.763679
134.074658,0.436412,0.055261,-0.045356,-0.059135,0.54354,9.280659,-0.005408,0.016441,-0.645525,0.763543
134.081722,0.380343,0.056267,-0.042742,-0.05693,0.520697,9.230042,-0.003574,0.015225,-0.645751,0.763388
134.094516,0.358616,0.056575,-0.045045,-0.046159,0.504046,9.180502,-0.001903,0.014151,-0.645929,0.763264
134.101802,0.354829,0.052489,-0.046277,-0.047026,0.488862,9.126867,-0.000303,0.013134,-0.646111,0.763131
134.114953,0.344876,0.050823,-0.045906,-0.066316,0.484694,9.075586,0.001279,0.012108,-0.646321,0.762968
134.121693,0.352112,0.049212,-0.048499,-0.084416,0.463831,9.017566,0.002828,0.011097,-0.646502,0.762827
134.134505,0.349769,0.048655,-0.043325,-0.109838,0.445714,8.96268,0.004386,0.010068,-0.646686,0.762677
134.141807,0.339626,0.050316,-0.037974,-0.131344,0.423799,8.909468,0.005928,0.009049,-0.64685,0.76254
134.154516,0.334384,0.047688,-0.045283,-0.138828,0.404171,8.863766,0.007432,0.008071,-0.647027,0.762388
